asset,frequency,regime_method_hmm,regime_method_quantile,regime_label_hmm,regime_label_quantile,count
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_240,medium_vol,low_vol,130428
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_30,extreme_vol,high_vol,37207
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_30,extreme_vol,low_vol,3393
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_30,high_vol,high_vol,140190
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_30,high_vol,low_vol,45962
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_30,low_vol,high_vol,53504
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_30,low_vol,low_vol,135634
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_30,medium_vol,high_vol,84516
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_30,medium_vol,low_vol,130428
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_60,extreme_vol,high_vol,37207
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_60,extreme_vol,low_vol,3393
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_60,high_vol,high_vol,140190
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_60,high_vol,low_vol,45962
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_60,low_vol,high_vol,53504
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_60,low_vol,low_vol,135634
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_60,medium_vol,high_vol,84516
ETHUSDT,5m,hmm_4_states,quantile_2_rolling_60,medium_vol,low_vol,130428
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,extreme_vol,high_vol,33696
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,extreme_vol,low_vol,1488
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,extreme_vol,medium_vol,5416
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,high_vol,high_vol,105651
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,high_vol,low_vol,21338
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,high_vol,medium_vol,59163
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,low_vol,high_vol,27839
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,low_vol,low_vol,103706
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,low_vol,medium_vol,57593
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,medium_vol,high_vol,43092
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,medium_vol,low_vol,83746
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_240,medium_vol,medium_vol,88106
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,extreme_vol,high_vol,33696
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,extreme_vol,low_vol,1488
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,extreme_vol,medium_vol,5416
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,high_vol,high_vol,105651
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,high_vol,low_vol,21338
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,high_vol,medium_vol,59163
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,low_vol,high_vol,27839
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,low_vol,low_vol,103706
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,low_vol,medium_vol,57593
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,medium_vol,high_vol,43092
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,medium_vol,low_vol,83746
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_30,medium_vol,medium_vol,88106
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,extreme_vol,high_vol,33696
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,extreme_vol,low_vol,1488
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,extreme_vol,medium_vol,5416
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,high_vol,high_vol,105651
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,high_vol,low_vol,21338
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,high_vol,medium_vol,59163
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,low_vol,high_vol,27839
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,low_vol,low_vol,103706
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,low_vol,medium_vol,57593
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,medium_vol,high_vol,43092
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,medium_vol,low_vol,83746
ETHUSDT,5m,hmm_4_states,quantile_3_rolling_60,medium_vol,medium_vol,88106
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,extreme_vol,extreme_vol,30963
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,extreme_vol,high_vol,6244
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,extreme_vol,low_vol,892
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,extreme_vol,medium_vol,2501
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,high_vol,extreme_vol,84002
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,high_vol,high_vol,56188
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,high_vol,low_vol,12431
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,high_vol,medium_vol,33531
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,low_vol,extreme_vol,17464
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,low_vol,high_vol,36040
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,low_vol,low_vol,84414
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,low_vol,medium_vol,51220
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,medium_vol,extreme_vol,25280
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,medium_vol,high_vol,59236
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,medium_vol,low_vol,59972
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_240,medium_vol,medium_vol,70456
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,extreme_vol,extreme_vol,30963
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,extreme_vol,high_vol,6244
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,extreme_vol,low_vol,892
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,extreme_vol,medium_vol,2501
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,high_vol,extreme_vol,84002
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,high_vol,high_vol,56188
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,high_vol,low_vol,12431
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,high_vol,medium_vol,33531
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,low_vol,extreme_vol,17464
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,low_vol,high_vol,36040
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,low_vol,low_vol,84414
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,low_vol,medium_vol,51220
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,25280
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,59236
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,59972
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,70456
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,30963
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,extreme_vol,high_vol,6244
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,extreme_vol,low_vol,892
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,extreme_vol,medium_vol,2501
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,84002
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,56188
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,12431
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,33531
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,17464
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,36040
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,84414
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,51220
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,25280
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,59236
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,59972
ETHUSDT,5m,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,70456
EURUSD,1d,hmm_4_states,quantile_2_rolling_240,extreme_vol,high_vol,308
EURUSD,1d,hmm_4_states,quantile_2_rolling_240,extreme_vol,low_vol,53
EURUSD,1d,hmm_4_states,quantile_2_rolling_240,high_vol,high_vol,400
EURUSD,1d,hmm_4_states,quantile_2_rolling_240,high_vol,low_vol,365
EURUSD,1d,hmm_4_states,quantile_2_rolling_240,low_vol,high_vol,317
EURUSD,1d,hmm_4_states,quantile_2_rolling_240,low_vol,low_vol,504
EURUSD,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,high_vol,407
EURUSD,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,low_vol,509
EURUSD,1d,hmm_4_states,quantile_2_rolling_30,extreme_vol,high_vol,308
EURUSD,1d,hmm_4_states,quantile_2_rolling_30,extreme_vol,low_vol,53
EURUSD,1d,hmm_4_states,quantile_2_rolling_30,high_vol,high_vol,400
EURUSD,1d,hmm_4_states,quantile_2_rolling_30,high_vol,low_vol,365
EURUSD,1d,hmm_4_states,quantile_2_rolling_30,low_vol,high_vol,317
EURUSD,1d,hmm_4_states,quantile_2_rolling_30,low_vol,low_vol,504
EURUSD,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,high_vol,407
EURUSD,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,low_vol,509
EURUSD,1d,hmm_4_states,quantile_2_rolling_60,extreme_vol,high_vol,308
EURUSD,1d,hmm_4_states,quantile_2_rolling_60,extreme_vol,low_vol,53
EURUSD,1d,hmm_4_states,quantile_2_rolling_60,high_vol,high_vol,400
EURUSD,1d,hmm_4_states,quantile_2_rolling_60,high_vol,low_vol,365
EURUSD,1d,hmm_4_states,quantile_2_rolling_60,low_vol,high_vol,317
EURUSD,1d,hmm_4_states,quantile_2_rolling_60,low_vol,low_vol,504
EURUSD,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,high_vol,407
EURUSD,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,low_vol,509
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,high_vol,267
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,low_vol,25
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,medium_vol,69
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,high_vol,high_vol,234
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,high_vol,low_vol,219
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,high_vol,medium_vol,312
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,low_vol,high_vol,196
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,low_vol,low_vol,368
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,low_vol,medium_vol,257
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,high_vol,258
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,low_vol,342
EURUSD,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,medium_vol,316
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,high_vol,267
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,low_vol,25
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,medium_vol,69
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,high_vol,high_vol,234
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,high_vol,low_vol,219
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,high_vol,medium_vol,312
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,low_vol,high_vol,196
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,low_vol,low_vol,368
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,low_vol,medium_vol,257
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,high_vol,258
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,low_vol,342
EURUSD,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,medium_vol,316
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,high_vol,267
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,low_vol,25
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,medium_vol,69
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,high_vol,high_vol,234
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,high_vol,low_vol,219
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,high_vol,medium_vol,312
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,low_vol,high_vol,196
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,low_vol,low_vol,368
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,low_vol,medium_vol,257
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,high_vol,258
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,low_vol,342
EURUSD,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,medium_vol,316
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,extreme_vol,229
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,high_vol,79
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,low_vol,15
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,medium_vol,38
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,high_vol,extreme_vol,168
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,high_vol,high_vol,232
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,high_vol,low_vol,143
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,high_vol,medium_vol,222
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,low_vol,extreme_vol,139
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,low_vol,high_vol,178
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,low_vol,low_vol,304
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,low_vol,medium_vol,200
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,extreme_vol,180
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,high_vol,227
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,low_vol,254
EURUSD,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,medium_vol,255
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,extreme_vol,229
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,high_vol,79
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,low_vol,15
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,medium_vol,38
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,high_vol,extreme_vol,168
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,high_vol,high_vol,232
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,high_vol,low_vol,143
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,high_vol,medium_vol,222
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,low_vol,extreme_vol,139
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,low_vol,high_vol,178
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,low_vol,low_vol,304
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,low_vol,medium_vol,200
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,180
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,227
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,254
EURUSD,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,255
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,229
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,high_vol,79
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,low_vol,15
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,medium_vol,38
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,168
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,232
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,143
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,222
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,139
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,178
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,304
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,200
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,180
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,227
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,254
EURUSD,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,255
GBPUSD,1d,hmm_4_states,quantile_2_rolling_240,extreme_vol,high_vol,1
GBPUSD,1d,hmm_4_states,quantile_2_rolling_240,high_vol,high_vol,417
GBPUSD,1d,hmm_4_states,quantile_2_rolling_240,high_vol,low_vol,99
GBPUSD,1d,hmm_4_states,quantile_2_rolling_240,low_vol,high_vol,421
GBPUSD,1d,hmm_4_states,quantile_2_rolling_240,low_vol,low_vol,636
GBPUSD,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,high_vol,593
GBPUSD,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,low_vol,696
GBPUSD,1d,hmm_4_states,quantile_2_rolling_30,extreme_vol,high_vol,1
GBPUSD,1d,hmm_4_states,quantile_2_rolling_30,high_vol,high_vol,417
GBPUSD,1d,hmm_4_states,quantile_2_rolling_30,high_vol,low_vol,99
GBPUSD,1d,hmm_4_states,quantile_2_rolling_30,low_vol,high_vol,421
GBPUSD,1d,hmm_4_states,quantile_2_rolling_30,low_vol,low_vol,636
GBPUSD,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,high_vol,593
GBPUSD,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,low_vol,696
GBPUSD,1d,hmm_4_states,quantile_2_rolling_60,extreme_vol,high_vol,1
GBPUSD,1d,hmm_4_states,quantile_2_rolling_60,high_vol,high_vol,417
GBPUSD,1d,hmm_4_states,quantile_2_rolling_60,high_vol,low_vol,99
GBPUSD,1d,hmm_4_states,quantile_2_rolling_60,low_vol,high_vol,421
GBPUSD,1d,hmm_4_states,quantile_2_rolling_60,low_vol,low_vol,636
GBPUSD,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,high_vol,593
GBPUSD,1d,hmm_4_states,quantile_2_rolling_60,medium_vol,low_vol,696
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,extreme_vol,high_vol,1
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,high_vol,high_vol,362
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,high_vol,low_vol,48
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,high_vol,medium_vol,106
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,low_vol,high_vol,243
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,low_vol,low_vol,449
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,low_vol,medium_vol,365
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,high_vol,349
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,low_vol,457
GBPUSD,1d,hmm_4_states,quantile_3_rolling_240,medium_vol,medium_vol,483
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,extreme_vol,high_vol,1
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,high_vol,high_vol,362
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,high_vol,low_vol,48
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,high_vol,medium_vol,106
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,low_vol,high_vol,243
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,low_vol,low_vol,449
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,low_vol,medium_vol,365
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,high_vol,349
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,low_vol,457
GBPUSD,1d,hmm_4_states,quantile_3_rolling_30,medium_vol,medium_vol,483
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,extreme_vol,high_vol,1
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,high_vol,high_vol,362
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,high_vol,low_vol,48
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,high_vol,medium_vol,106
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,low_vol,high_vol,243
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,low_vol,low_vol,449
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,low_vol,medium_vol,365
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,high_vol,349
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,low_vol,457
GBPUSD,1d,hmm_4_states,quantile_3_rolling_60,medium_vol,medium_vol,483
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,extreme_vol,extreme_vol,1
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,high_vol,extreme_vol,324
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,high_vol,high_vol,93
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,high_vol,low_vol,30
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,high_vol,medium_vol,69
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,low_vol,extreme_vol,164
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,low_vol,high_vol,257
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,low_vol,low_vol,343
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,low_vol,medium_vol,293
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,extreme_vol,241
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,high_vol,352
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,low_vol,343
GBPUSD,1d,hmm_4_states,quantile_4_rolling_240,medium_vol,medium_vol,353
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,extreme_vol,extreme_vol,1
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,high_vol,extreme_vol,324
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,high_vol,high_vol,93
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,high_vol,low_vol,30
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,high_vol,medium_vol,69
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,low_vol,extreme_vol,164
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,low_vol,high_vol,257
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,low_vol,low_vol,343
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,low_vol,medium_vol,293
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,extreme_vol,241
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,high_vol,352
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,low_vol,343
GBPUSD,1d,hmm_4_states,quantile_4_rolling_30,medium_vol,medium_vol,353
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,extreme_vol,extreme_vol,1
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,high_vol,extreme_vol,324
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,high_vol,high_vol,93
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,high_vol,low_vol,30
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,high_vol,medium_vol,69
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,low_vol,extreme_vol,164
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,low_vol,high_vol,257
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,low_vol,low_vol,343
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,low_vol,medium_vol,293
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,extreme_vol,241
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,high_vol,352
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,low_vol,343
GBPUSD,1d,hmm_4_states,quantile_4_rolling_60,medium_vol,medium_vol,353
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_240,extreme_vol,high_vol,374
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_240,extreme_vol,low_vol,36
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_240,high_vol,high_vol,640
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_240,high_vol,low_vol,461
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_240,low_vol,high_vol,439
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_240,low_vol,low_vol,725
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,high_vol,559
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_240,medium_vol,low_vol,790
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_30,extreme_vol,high_vol,374
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_30,extreme_vol,low_vol,36
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_30,high_vol,high_vol,640
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_30,high_vol,low_vol,461
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_30,low_vol,high_vol,439
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_30,low_vol,low_vol,725
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,high_vol,559
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_30,medium_vol,low_vol,790
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_60,extreme_vol,high_vol,374
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_60,extreme_vol,low_vol,36
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_60,high_vol,high_vol,640
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_60,high_vol,low_vol,461
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_60,low_vol,high_vol,439
NASDAQ100,1d,hmm_4_states,quantile_2_rolling_60,low_vol,low_vol,725
